DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2014
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"355480 Tremembé";-;7;64;161;262;169;56;15;1;-;-;1;-;736
"355490 Três Fronteiras";-;-;-;-;-;2;1;1;1;1;-;-;1;7
"355495 Tuiuti";-;-;-;-;1;-;-;-;-;-;1;-;-;2
"355500 Tupã";-;15;18;32;344;325;84;11;4;6;-;2;9;850
"355510 Tupi Paulista";-;-;1;-;2;4;-;-;-;-;-;-;-;7
"355520 Turiúba";-;2;-;1;10;6;6;-;-;1;-;-;-;26
"355530 Turmalina";-;-;-;-;-;5;1;-;-;-;-;-;-;6
"355535 Ubarana";-;-;-;5;43;25;6;4;-;-;-;1;-;84
"355540 Ubatuba";-;21;41;166;561;243;190;37;7;1;2;1;7;1277
"355550 Ubirajara";-;-;-;-;-;-;-;-;-;1;-;-;4;5
"355560 Uchoa";-;-;-;1;-;10;9;1;-;-;-;1;1;23
"355580 Urânia";-;-;-;-;2;2;1;-;-;-;-;-;-;5
"355600 Urupês";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"355610 Valentim Gentil";-;-;-;2;37;34;1;-;2;-;1;-;-;77
"355620 Valinhos";-;1;6;36;86;53;16;9;1;3;2;-;-;213
"355630 Valparaíso";-;-;-;3;3;15;3;-;-;-;-;-;-;24
"355635 Vargem";-;-;-;-;1;-;-;-;-;1;-;-;-;2
"355640 Vargem Grande do Sul";-;-;2;1;6;8;4;5;-;-;-;-;2;28
"355645 Vargem Grande Paulista";-;-;-;1;-;2;-;-;-;-;-;-;1;4
"355650 Várzea Paulista";-;-;2;34;258;141;17;7;-;3;-;-;-;462
"355660 Vera Cruz";-;-;1;-;3;-;2;1;-;1;-;-;1;9
"355670 Vinhedo";-;-;4;26;101;41;6;3;-;1;-;-;-;182
"355680 Viradouro";-;1;6;8;9;16;7;3;7;12;7;3;8;87
"355690 Vista Alegre do Alto";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"355695 Vitória Brasil";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"355700 Votorantim";-;-;-;-;12;8;3;2;1;-;-;-;1;27
"355710 Votuporanga";-;63;270;540;1085;586;152;15;20;4;9;20;15;2779
"355715 Zacarias";-;-;-;3;38;34;1;1;1;-;-;-;1;79
"350000 Município ignorado - SP";-;2;-;-;1;-;-;-;-;-;-;-;-;3
"410010 Abatiá";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"410020 Adrianópolis";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410045 Altamira do Paraná";-;-;-;-;-;2;3;-;-;-;-;-;-;5
"410060 Alto Paraná";-;1;4;16;29;36;8;1;1;-;-;-;-;96
"410070 Alto Piquiri";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410050 Altônia";-;2;2;2;15;18;-;-;-;-;-;1;-;40
"410080 Alvorada do Sul";-;25;7;6;5;1;3;4;-;1;3;3;2;60
"410090 Amaporã";-;-;-;-;1;-;-;1;3;1;1;4;-;11
"410105 Anahy";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410110 Andirá";-;-;1;1;1;-;-;-;-;-;-;-;-;3
"410115 Ângulo";-;-;2;-;13;12;2;-;-;-;-;-;-;29
"410140 Apucarana";-;-;-;-;2;4;-;1;-;-;-;-;-;7
"410150 Arapongas";-;-;-;9;9;10;3;1;1;-;-;-;-;33
"410170 Araruna";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"410190 Assaí";-;3;5;1;3;3;2;-;3;-;1;1;-;22
"410200 Assis Chateaubriand";-;-;-;1;-;3;-;-;1;1;1;1;2;10
"410210 Astorga";-;4;4;41;102;57;7;3;-;-;-;-;-;218
"410220 Atalaia";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"410240 Bandeirantes";-;-;-;-;2;1;-;-;-;1;-;-;-;4
"410250 Barbosa Ferraz";-;1;-;2;9;5;3;-;-;-;-;-;-;20
"410280 Bela Vista do Paraíso";-;2;5;-;1;7;1;-;1;-;2;-;-;19
"410300 Boa Esperança";-;-;-;1;6;1;-;-;-;-;-;-;-;8
"410320 Bom Sucesso";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410337 Brasilândia do Sul";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"410340 Cafeara";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"410345 Cafelândia";-;-;-;-;2;5;-;-;-;-;-;-;-;7
"410360 Cambará";-;-;-;2;6;10;-;-;-;-;1;-;-;19
"410370 Cambé";-;8;45;109;196;179;19;3;9;4;5;6;6;589
"410380 Cambira";-;-;-;-;-;5;-;-;-;-;-;-;-;5
"410420 Campo Largo";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"410430 Campo Mourão";-;-;1;9;9;9;1;-;-;-;-;-;-;29
"410465 Carambeí";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"410480 Cascavel";-;4;4;5;10;7;2;-;1;1;5;3;9;51
"410510 Centenário do Sul";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410550 Cianorte";-;6;33;88;169;144;34;13;2;1;2;-;-;492
"410560 Cidade Gaúcha";-;12;92;105;122;41;9;-;-;-;-;-;-;381
"410590 Colorado";-;-;1;1;9;8;-;-;-;1;-;1;1;22
"410630 Corbélia";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"410640 Cornélio Procópio";-;-;1;2;3;2;-;-;-;-;-;1;-;9
"410655 Corumbataí do Sul";-;-;-;-;2;3;-;-;-;-;-;-;-;5
"410660 Cruzeiro do Oeste";-;-;-;-;-;1;1;-;-;-;-;1;-;3
"410670 Cruzeiro do Sul";-;-;1;-;-;1;-;-;-;-;1;-;-;3
"410690 Curitiba";-;-;1;1;2;1;-;-;2;-;-;-;1;8
"410700 Curiúva";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410710 Diamante do Norte";-;1;2;15;76;71;10;5;3;-;-;-;1;184
"410725 Douradina";-;-;1;1;3;14;-;-;-;-;-;-;-;19
"410730 Doutor Camargo";-;-;-;4;2;8;-;-;-;-;-;-;-;14
"410750 Engenheiro Beltrão";-;-;-;3;6;4;1;3;-;-;-;1;-;18
"410780 Floraí";-;-;-;3;1;2;1;1;-;-;-;-;-;8
"410790 Floresta";-;-;1;2;10;1;1;-;-;-;-;-;-;15
"410800 Florestópolis";-;-;2;1;4;3;2;1;-;-;-;-;-;13
"410810 Flórida";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"410820 Formosa do Oeste";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"410830 Foz do Iguaçu";-;7;5;5;20;19;3;2;4;2;2;6;10;85
"410832 Francisco Alves";-;-;-;2;4;24;7;1;-;-;-;-;-;38
"410840 Francisco Beltrão";-;-;1;1;1;1;-;-;-;-;1;-;-;5
"410860 Goioerê";-;-;-;1;4;1;-;1;-;-;-;-;-;7
"410880 Guaíra";-;13;101;258;252;131;21;9;7;2;6;1;2;803
"410890 Guairaçá";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"410910 Guaporema";-;-;-;8;17;5;-;-;-;-;-;-;-;30
"410920 Guaraci";-;1;-;9;12;11;-;-;-;1;1;-;1;36
"410930 Guaraniaçu";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"410940 Guarapuava";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410980 Ibiporã";-;15;34;64;193;132;6;3;1;4;2;1;3;458
"410990 Icaraíma";-;-;-;-;2;5;-;1;-;-;-;-;-;8
"411000 Iguaraçu";-;1;1;5;4;3;1;1;-;-;-;-;-;16
"411030 Inajá";-;-;-;2;1;2;2;1;-;-;-;-;-;8
"411040 Indianópolis";-;-;18;54;48;18;2;-;-;-;-;-;-;140
"411060 Iporã";-;-;-;2;9;1;-;-;-;-;-;3;-;15
"411070 Irati";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"411090 Itaguajé";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411095 Itaipulândia";-;-;-;-;1;2;-;-;-;-;-;-;-;3
"411100 Itambaracá";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411130 Itaúna do Sul";-;10;18;25;19;20;13;8;4;20;72;18;3;230
"411150 Ivaiporã";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411160 Ivatuba";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"411180 Jacarezinho";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411190 Jaguapitã";-;-;2;3;2;1;-;-;1;-;1;-;2;12
"411210 Jandaia do Sul";-;-;1;4;26;12;2;-;1;-;1;-;-;47
"411220 Janiópolis";-;-;-;-;-;2;1;2;-;-;-;-;-;5
"411240 Japurá";-;-;-;2;3;2;-;-;-;-;-;-;-;7
"411250 Jardim Alegre";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"411260 Jardim Olinda";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411270 Jataizinho";-;3;4;9;47;102;53;24;6;2;5;5;12;272
"411275 Jesuítas";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"411295 Juranda";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"411300 Jussara";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411310 Kaloré";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"411340 Leópolis";-;-;-;-;-;19;2;-;-;-;-;-;-;21
"411350 Loanda";-;9;25;53;134;96;24;5;2;13;8;8;11;388
"411360 Lobato";-;-;-;-;3;3;-;-;-;-;-;-;-;6
"411370 Londrina";-;29;91;184;564;498;52;27;10;11;17;17;15;1515
"411380 Lupionópolis";-;-;2;-;2;2;2;1;-;-;-;-;-;9
"411410 Mandaguaçu";-;1;1;4;23;50;4;-;-;-;-;-;-;83
"411420 Mandaguari";-;5;9;39;107;110;14;-;2;2;-;2;1;291
"411430 Mandirituba";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411450 Manoel Ribas";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411460 Marechal Cândido Rondon";-;-;-;1;12;4;3;1;1;-;-;1;-;23
"411470 Maria Helena";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"411480 Marialva";-;4;9;67;150;66;14;2;2;4;-;-;-;318
"411490 Marilândia do Sul";-;-;-;-;-;1;-;-;1;-;-;-;-;2
"411500 Marilena";-;351;292;124;94;21;1;4;-;2;3;1;18;911
"411510 Mariluz";-;1;3;-;2;-;-;-;-;-;-;-;-;6
"411520 Maringá";-;282;1091;1826;508;28;8;6;1;5;4;1;25;3785
"411535 Maripá";-;-;-;1;5;2;-;1;-;-;-;-;-;9
"411550 Marumbi";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"411560 Matelândia";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411580 Medianeira";-;-;-;-;3;4;4;-;-;-;1;-;-;12
"411585 Mercedes";-;-;-;-;7;5;-;-;1;-;-;-;-;13
"411590 Mirador";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"411600 Miraselva";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411605 Missal";-;-;5;87;116;53;5;-;-;-;-;-;-;266
"411610 Moreira Sales";-;-;-;5;41;26;4;4;-;-;-;-;-;80
"411630 Munhoz de Melo";-;-;-;-;1;33;6;3;-;-;-;-;-;43
"411640 Nossa Senhora das Graças";-;-;4;28;14;9;-;-;-;-;-;-;-;55
"411650 Nova Aliança do Ivaí";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"411670 Nova Aurora";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"411690 Nova Esperança";-;6;19;19;33;54;8;2;1;-;-;1;1;144
"411710 Nova Londrina";-;456;490;244;156;39;3;2;1;-;3;2;34;1430
"411720 Nova Olímpia";-;1;3;6;7;9;5;-;-;-;-;-;-;31
"411729 Novo Itacolomi";-;-;-;-;4;11;-;-;1;-;-;-;-;16
"411740 Ourizona";-;1;-;1;17;38;2;-;-;-;-;-;-;59
"411745 Ouro Verde do Oeste";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411750 Paiçandu";-;-;14;81;180;92;3;-;1;1;-;-;-;372
"411760 Palmas";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"411790 Palotina";-;3;8;21;54;17;1;1;1;-;-;-;-;106
"411800 Paraíso do Norte";-;-;1;3;1;-;-;-;-;-;-;-;-;5
"411810 Paranacity";-;1;-;8;29;36;5;1;1;1;-;1;-;83
"411820 Paranaguá";-;-;-;1;1;1;-;1;-;-;1;-;-;5
"411830 Paranapoema";-;-;-;-;-;-;-;5;18;16;3;-;-;42
"411840 Paranavaí";-;5;21;49;47;32;8;3;-;-;-;1;3;169
"411850 Pato Branco";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"411890 Pérola";-;-;-;-;5;3;3;1;-;-;-;-;-;12
"411970 Planaltina do Paraná";-;1;-;-;-;4;-;1;1;-;-;-;-;7
"411995 Pontal do Paraná";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412000 Porecatu";-;1;2;7;6;5;9;5;2;-;-;1;1;39
"412020 Porto Rico";-;-;-;4;9;8;-;-;-;-;-;-;-;21
"412033 Prado Ferreira";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412040 Presidente Castelo Branco";-;-;9;20;203;176;3;-;1;-;-;-;-;412
"412100 Querência do Norte";-;-;1;10;63;82;15;4;1;2;-;1;-;179
"412110 Quinta do Sol";-;1;-;1;1;-;3;-;-;-;-;-;-;6
"412130 Rancho Alegre";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"412140 Realeza";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"412180 Ribeirão Claro";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412210 Rio Bom";-;-;-;-;6;65;8;1;-;-;-;-;7;87
"412240 Rolândia";-;-;2;10;79;58;5;2;-;-;2;1;-;159
"412260 Rondon";-;-;1;2;13;18;-;-;-;-;-;-;-;34
"412330 Santa Cruz de Monte Castelo";-;2;1;1;5;8;2;-;-;-;-;-;-;19
"412340 Santa Fé";-;1;-;2;9;18;3;1;-;-;1;-;-;35
"412350 Santa Helena";-;1;-;2;1;-;1;-;-;-;-;-;-;5
"412370 Santa Isabel do Ivaí";-;1;1;1;12;20;6;-;-;-;-;1;-;42
"412382 Santa Lúcia";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412390 Santa Mariana";-;-;-;-;4;2;1;2;1;-;-;-;-;10
"412395 Santa Mônica";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"412402 Santa Tereza do Oeste";-;-;-;4;10;3;-;-;-;-;-;-;-;17
"412405 Santa Terezinha de Itaipu";-;-;-;2;1;7;1;-;1;1;-;-;-;13
"412410 Santo Antônio da Platina";-;1;4;10;66;137;23;3;1;-;1;-;1;247
"412420 Santo Antônio do Caiuá";-;2;1;2;15;16;1;-;-;-;-;1;1;39
"412450 Santo Inácio";-;-;-;5;4;6;-;-;-;-;-;-;-;15
"412460 São Carlos do Ivaí";-;1;2;2;-;4;1;1;-;-;-;-;-;11
"412490 São João do Caiuá";-;9;-;-;1;3;5;2;1;-;4;12;38;75
"412500 São João do Ivaí";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412530 São Jorge do Ivaí";-;-;-;1;11;11;2;-;-;-;-;-;-;25
"412555 São Manoel do Paraná";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"412570 São Miguel do Iguaçu";-;2;2;-;8;16;1;-;-;-;-;-;-;29
"412580 São Pedro do Ivaí";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"412590 São Pedro do Paraná";-;1;-;1;5;4;1;-;-;-;-;1;-;13
"412610 São Tomé";-;-;-;-;1;1;1;-;-;-;-;-;-;3
"412625 Sarandi";-;62;192;727;893;101;15;6;3;1;-;-;1;2001
"412635 Serranópolis do Iguaçu";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"412640 Sertaneja";-;-;-;-;3;5;4;3;-;-;1;-;-;16
"412650 Sertanópolis";-;1;2;4;2;2;5;3;3;1;1;1;1;26
"412667 Tamarana";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412670 Tamboara";-;-;10;45;64;46;5;3;2;-;1;1;1;178
"412680 Tapejara";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412690 Tapira";-;-;5;10;4;5;1;-;-;-;-;-;-;25
"412720 Terra Boa";-;-;3;11;82;74;10;-;-;-;-;-;-;180
"412730 Terra Rica";-;-;1;2;2;4;-;1;-;-;1;-;-;11
"412740 Terra Roxa";-;2;4;15;46;64;17;1;-;-;-;-;-;149
"412770 Toledo";-;1;-;2;8;5;-;-;2;-;1;1;2;22
"412790 Tuneiras do Oeste";-;-;-;-;-;2;-;-;1;-;-;-;-;3
"412800 Ubiratã";-;-;-;-;12;9;1;-;-;1;-;-;-;23
"412810 Umuarama";-;1;1;3;2;10;1;3;-;-;-;-;-;21
"412830 Uniflor";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"412840 Uraí";-;1;-;-;1;4;1;33;7;-;3;12;3;65
"412855 Vera Cruz do Oeste";-;-;-;1;-;-;1;-;-;-;-;1;-;3
"412880 Xambrê";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"420040 Água Doce";-;-;-;-;-;-;3;-;-;-;-;-;-;3
"420200 Balneário Camboriú";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"420210 Barra Velha";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420240 Blumenau";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"420245 Bombinhas";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420320 Camboriú";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"420420 Chapecó";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420460 Criciúma";-;-;-;-;-;-;1;-;-;-;1;-;-;2
"420640 Guaraciaba";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"420820 Itajaí";-;-;-;-;-;-;-;1;-;-;3;-;2;6
"420900 Joaçaba";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"421050 Maravilha";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"421060 Massaranduba";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"421120 Morro da Fumaça";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"421130 Navegantes";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"421260 Peritiba";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421480 Rio do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430170 Barão de Cotegipe";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430390 Campo Bom";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"430920 Gravataí";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431020 Ijuí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431470 Planalto";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"431490 Porto Alegre";-;1;-;1;4;-;1;-;-;-;-;-;-;7
"431560 Rio Grande";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"431890 São Luiz Gonzaga";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"432234 Ubiretama";-;5;21;10;2;-;-;-;-;-;-;-;-;38
"500020 Água Clara";-;2;5;2;2;3;1;-;-;1;-;-;-;16
"500025 Alcinópolis";-;1;1;1;1;-;1;1;-;-;-;-;-;6
"500060 Amambai";-;-;-;1;-;-;-;-;-;-;1;-;1;3
"500070 Anastácio";-;1;4;4;4;2;1;-;-;-;-;-;-;16
"500080 Anaurilândia";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"500085 Angélica";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"500090 Antônio João";-;24;3;6;3;3;1;-;1;-;1;-;1;43
"500100 Aparecida do Taboado";-;-;-;1;-;1;2;5;1;-;1;1;-;12
"500110 Aquidauana";-;2;4;-;2;4;1;2;1;-;1;-;-;17
"500124 Aral Moreira";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"500150 Bandeirantes";-;2;2;4;7;7;-;-;1;-;1;1;1;26
"500190 Bataguassu";-;1;-;2;3;1;-;-;-;-;-;-;-;7
"500210 Bela Vista";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"500215 Bodoquena";-;74;113;6;-;-;-;-;-;1;-;-;1;195
"500220 Bonito";-;1;6;19;15;4;-;-;-;-;1;-;1;47
"500230 Brasilândia";-;-;1;-;-;2;1;4;4;3;1;1;-;17
"500240 Caarapó";-;-;-;2;1;1;-;-;-;-;-;-;1;5
"500260 Camapuã";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"500270 Campo Grande";-;117;113;96;145;40;28;38;25;12;21;47;68;750
"500280 Caracol";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"500290 Cassilândia";-;1;1;7;22;12;3;4;-;-;-;-;1;51
"500295 Chapadão do Sul";-;1;-;-;1;6;1;-;-;-;2;-;2;13
"500320 Corumbá";-;37;57;63;33;15;9;2;4;27;3;11;10;271
"500325 Costa Rica";-;1;-;-;-;3;-;1;1;1;1;-;3;11
"500330 Coxim";-;6;2;-;-;1;-;-;-;-;-;-;2;11
"500345 Deodápolis";-;3;9;4;-;-;-;-;1;-;-;-;-;17
"500370 Dourados";-;2;1;7;9;8;2;1;1;2;1;-;-;34
"500375 Eldorado";-;-;1;1;-;1;1;-;2;1;-;2;3;12
"500380 Fátima do Sul";-;2;1;1;-;1;-;-;-;-;-;1;-;6
"500400 Glória de Dourados";-;-;2;5;3;5;2;-;-;-;-;-;-;17
"500410 Guia Lopes da Laguna";-;-;1;1;-;-;-;1;-;-;-;1;-;4
"500430 Iguatemi";-;13;-;1;4;2;6;1;-;1;-;-;17;45
"500450 Itaporã";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"500460 Itaquiraí";-;2;-;-;-;3;-;1;-;8;66;14;14;108
"500470 Ivinhema";-;-;-;1;-;1;-;-;-;-;1;-;1;4
"500480 Japorã";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"500490 Jaraguari";-;2;-;-;-;-;-;-;-;-;-;-;2;4
"500500 Jardim";-;-;1;-;-;-;1;1;-;2;-;-;1;6
"500510 Jateí";-;-;34;12;-;-;-;-;-;-;-;-;-;46
"500520 Ladário";-;1;1;8;2;-;-;-;-;-;1;-;3;16
"500525 Laguna Carapã";-;-;-;-;-;-;-;-;-;1;3;1;-;5
"500540 Maracaju";-;-;-;1;-;1;-;-;-;-;1;-;-;3
"500560 Miranda";-;21;8;2;1;-;-;1;2;2;-;1;2;40
"500568 Mundo Novo";-;-;-;2;6;3;3;2;-;-;-;-;-;16
"500570 Naviraí";-;-;-;2;2;3;-;-;-;-;1;1;-;9
"500580 Nioaque";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"500600 Nova Alvorada do Sul";-;-;1;-;2;-;-;-;-;-;-;-;-;3
"500620 Nova Andradina";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"500630 Paranaíba";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"500640 Pedro Gomes";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"500660 Ponta Porã";-;1;5;15;11;5;-;-;-;-;-;-;-;37
"500690 Porto Murtinho";-;-;-;1;-;1;2;-;-;-;-;-;1;5
"500730 Rio Negro";-;6;5;4;3;2;2;1;-;-;-;-;-;23
"500740 Rio Verde de Mato Grosso";-;-;3;2;-;1;1;-;-;-;-;-;2;9
"500750 Rochedo";-;1;1;1;-;-;-;-;-;-;-;-;-;3
"500769 São Gabriel do Oeste";-;1;-;1;1;-;-;-;-;-;-;-;-;3
"500780 Selvíria";-;-;-;1;2;3;2;3;-;1;12;14;5;43
"500770 Sete Quedas";-;-;-;1;7;2;1;-;-;-;-;1;-;12
"500790 Sidrolândia";-;2;3;7;13;18;1;1;-;1;-;2;3;51
"500793 Sonora";-;-;-;-;-;2;-;-;-;-;-;-;4;6
"500795 Tacuru";-;-;-;-;-;1;2;-;1;-;-;-;-;4
"500800 Terenos";-;2;4;-;-;-;-;-;-;-;-;-;-;6
"500830 Três Lagoas";-;1;2;5;21;23;10;7;1;2;7;4;36;119
"500840 Vicentina";-;2;-;1;-;-;-;-;-;-;-;-;1;4
"510010 Acorizal";-;-;-;-;-;-;-;-;1;-;-;-;1;2
"510020 Água Boa";-;3;-;1;1;2;-;-;-;-;-;-;1;8
"510025 Alta Floresta";-;70;97;167;122;45;17;14;4;14;14;14;14;592
"510030 Alto Araguaia";-;1;1;-;3;1;-;1;1;1;1;3;-;13
"510040 Alto Garças";-;-;-;-;-;1;-;-;1;1;-;-;-;3
"510050 Alto Paraguai";-;1;-;-;-;-;-;-;-;-;1;-;-;2
"510060 Alto Taquari";-;1;-;-;1;-;-;-;1;6;3;-;-;12
"510080 Apiacás";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"510100 Araguaiana";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"510125 Araputanga";-;10;5;9;9;2;2;6;-;1;1;-;-;45
"510130 Arenápolis";-;1;1;-;1;-;-;-;-;-;-;-;1;4
"510140 Aripuanã";-;5;6;6;8;6;7;2;-;2;2;5;1;50
"510170 Barra do Bugres";-;1;2;1;-;-;-;-;-;-;-;-;-;4
"510180 Barra do Garças";-;6;10;6;7;2;1;1;-;-;-;-;2;35
"510185 Bom Jesus do Araguaia";-;6;7;-;-;-;-;-;-;-;-;-;-;13
"510190 Brasnorte";-;4;3;1;4;-;1;1;2;-;-;1;1;18
"510250 Cáceres";-;12;15;10;4;2;2;-;-;1;1;-;6;53
"510260 Campinápolis";-;-;-;1;-;1;-;-;-;-;-;-;1;3
"510263 Campo Novo do Parecis";-;2;1;-;1;-;2;1;-;-;-;-;2;9
"510267 Campo Verde";-;4;4;10;6;6;2;1;-;3;1;2;1;40
"510268 Campos de Júlio";-;12;10;15;13;8;7;8;1;1;1;-;-;76
"510269 Canabrava do Norte";-;-;-;4;-;3;3;-;-;-;-;-;2;12
"510270 Canarana";-;2;2;-;1;-;1;-;-;-;-;-;-;6
"510279 Carlinda";-;1;-;5;10;4;-;-;-;-;1;-;1;22
"510285 Castanheira";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"510300 Chapada dos Guimarães";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"510305 Cláudia";-;4;2;1;5;-;1;-;-;-;-;1;-;14
"510310 Cocalinho";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"510320 Colíder";-;2;7;11;1;5;-;2;-;2;1;2;-;33
"510325 Colniza";-;24;15;23;16;8;19;9;7;26;20;23;24;214
"510330 Comodoro";-;6;16;7;8;13;-;-;-;-;2;-;6;58
"510335 Confresa";-;7;20;9;1;1;-;-;-;-;1;-;-;39
"510337 Cotriguaçu";-;-;-;-;2;2;2;1;-;-;-;2;-;9
"510340 Cuiabá";-;112;131;204;139;114;110;57;97;136;93;75;27;1295
"510343 Curvelândia";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"510360 Dom Aquino";-;-;-;1;2;1;-;-;-;-;-;-;-;4
"510370 Feliz Natal";-;-;4;6;-;2;2;-;-;-;-;-;5;19
"510385 Gaúcha do Norte";-;1;-;-;1;1;1;-;-;-;-;1;-;5
"510390 General Carneiro";-;-;-;1;-;-;-;-;-;-;-;-;2;3
"510410 Guarantã do Norte";-;3;1;1;2;3;-;-;-;-;-;2;1;13
"510420 Guiratinga";-;-;2;-;-;3;2;-;-;1;-;-;-;8
"510450 Indiavaí";-;-;2;2;3;-;-;-;-;-;-;1;-;8
"510452 Ipiranga do Norte";-;1;2;-;1;-;-;-;-;-;1;-;-;5
